order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_time_minutes,rating,subtotal,delivery_fee,discount,total_amount
1334,220,37,2025-07-06 00:28:00,Delivered,Credit Card,48,3,862,30,0,892
1335,29,3,2025-03-30 07:47:00,Delivered,Debit Card,49,1,801,25,0,826
1336,66,52,2025-06-01 14:04:00,Cancelled,UPI,,,567,25,0,592
1337,68,35,2025-01-27 11:03:00,Delivered,Cash,34,5,2460,35,0,2495
1338,134,39,2025-02-24 19:50:00,Delivered,Credit Card,34,3,530,35,50,515
1339,76,13,2025-09-16 02:11:00,Delivered,UPI,55,,2004,30,30,2004
1340,76,9,2025-09-06 07:40:00,Delivered,UPI,29,1,434,40,20,454
1341,263,47,2025-05-01 22:22:00,Rejected,Cash,,,524,20,75,469
1342,249,32,2025-12-22 01:51:00,Delivered,Credit Card,56,1,1392,20,20,1392
1343,53,7,2025-03-31 04:57:00,Delivered,Cash,65,2,650,30,0,680
1344,74,6,2025-07-12 05:24:00,Delivered,Debit Card,55,,2172,20,50,2142
1345,277,51,2025-04-11 06:18:00,Delivered,Cash,19,5,1398,20,75,1343
1346,86,47,2025-07-11 19:43:00,Delivered,Debit Card,22,3,494,30,30,494
1347,94,59,2025-08-07 20:42:00,Delivered,Debit Card,44,2,907,25,0,932
1348,291,4,2025-01-09 13:05:00,Cancelled,Debit Card,,,546,25,0,571
1349,189,26,2025-03-19 18:18:00,Delivered,Debit Card,44,2,837,25,20,842
1350,79,57,2025-07-29 05:52:00,Delivered,Debit Card,60,,968,35,0,1003
1351,172,55,2025-11-16 16:01:00,Delivered,Debit Card,24,1,297,30,30,297
1352,274,23,2025-12-27 05:04:00,Delivered,UPI,29,,323,30,50,303
1353,152,50,2025-12-06 03:45:00,Delivered,Credit Card,45,5,769,40,0,809
1354,272,55,2025-05-15 17:34:00,Delivered,Debit Card,37,,594,25,30,589
1355,258,40,2025-08-15 20:33:00,Delivered,Debit Card,51,4,1679,20,30,1669
1356,223,21,2025-04-22 09:42:00,Delivered,Credit Card,63,,270,25,0,295
1357,9,32,2025-12-20 02:02:00,Delivered,Debit Card,52,1,824,40,20,844
1358,79,39,2025-10-29 19:38:00,Rejected,Debit Card,,,1146,25,0,1171
1359,282,10,2025-01-30 07:56:00,Delivered,Cash,19,,333,20,0,353
1360,101,53,2025-03-24 17:21:00,Delivered,Cash,30,,1455,20,0,1475
1361,92,32,2025-05-06 16:57:00,Delivered,UPI,40,2,838,35,30,843
1362,222,4,2025-08-23 13:59:00,Delivered,Credit Card,29,,432,25,0,457
1363,248,39,2025-02-12 16:21:00,Delivered,Cash,29,1,1590,30,75,1545
1364,56,24,2025-02-08 06:09:00,Delivered,Credit Card,30,,414,40,75,379
1365,261,26,2025-06-28 05:29:00,Delivered,UPI,51,1,807,20,20,807
1366,190,51,2025-10-25 05:00:00,Delivered,UPI,59,,1299,25,20,1304
1367,228,47,2025-03-01 14:58:00,Delivered,UPI,40,,1265,35,0,1300
1368,9,20,2025-12-26 12:24:00,Delivered,Cash,52,2,1276,25,0,1301
1369,260,54,2025-10-17 05:21:00,Delivered,Debit Card,60,1,3009,20,20,3009
1370,138,57,2025-09-01 04:48:00,Delivered,Cash,55,,2901,35,20,2916
1371,12,47,2025-10-11 19:29:00,Delivered,Cash,34,5,1033,25,75,983
1372,259,32,2025-02-27 13:29:00,Delivered,Cash,51,,1662,40,75,1627
1373,274,15,2025-07-14 09:49:00,Delivered,UPI,34,1,456,30,0,486
1374,61,24,2025-03-25 12:08:00,Rejected,UPI,,,1929,20,0,1949
1375,279,7,2025-05-19 17:53:00,Delivered,UPI,32,5,788,35,0,823
1376,277,27,2025-05-02 19:38:00,Delivered,Debit Card,65,,667,35,75,627
1377,190,1,2025-01-25 00:13:00,Delivered,Debit Card,64,4,753,25,0,778
1378,184,34,2025-05-30 03:35:00,Delivered,Credit Card,46,,1632,40,75,1597
1379,246,2,2025-12-01 03:33:00,Delivered,Cash,59,,1200,25,20,1205
1380,191,6,2025-01-25 07:17:00,Cancelled,Debit Card,,,1448,30,50,1428
1381,176,59,2025-10-14 12:52:00,Cancelled,Credit Card,,,716,20,0,736
1382,177,46,2025-11-02 13:55:00,Delivered,Debit Card,45,,307,40,0,347
1383,170,4,2025-04-21 20:41:00,Delivered,Cash,19,3,796,30,0,826
1384,115,27,2025-08-12 10:10:00,Delivered,Credit Card,52,1,1334,30,0,1364
1385,53,7,2025-12-26 19:03:00,Delivered,Credit Card,43,2,1182,35,0,1217
1386,74,37,2025-09-11 05:27:00,Delivered,Credit Card,57,3,1286,30,0,1316
1387,178,21,2025-12-31 10:06:00,Delivered,Debit Card,49,1,763,40,75,728
1388,25,8,2025-06-07 19:05:00,Delivered,Cash,37,2,731,35,75,691
1389,271,55,2025-02-27 14:07:00,Delivered,Debit Card,62,,2043,25,0,2068
1390,171,9,2025-09-08 16:34:00,Delivered,Credit Card,25,4,1302,25,0,1327
1391,267,56,2025-04-04 13:59:00,Delivered,Cash,50,2,268,35,30,273
1392,244,4,2025-01-05 09:52:00,Delivered,Credit Card,38,3,364,30,20,374
1393,168,58,2025-04-19 10:46:00,Delivered,UPI,24,1,994,30,75,949
1394,196,37,2025-02-14 23:30:00,Delivered,Cash,28,4,260,25,75,210
1395,203,5,2025-10-28 19:36:00,Delivered,Cash,58,,2919,40,30,2929
1396,15,53,2025-01-19 03:03:00,Delivered,Debit Card,48,1,485,20,50,455
1397,44,47,2025-12-06 16:18:00,Cancelled,Credit Card,,,1527,40,0,1567
1398,235,46,2025-07-09 14:10:00,Delivered,Debit Card,49,5,1244,25,0,1269
1399,37,40,2025-10-26 14:46:00,Delivered,UPI,26,5,431,35,0,466
1400,169,51,2025-10-25 16:19:00,Cancelled,Debit Card,,,965,35,75,925
1401,82,50,2025-07-20 16:06:00,Delivered,Credit Card,58,5,1801,25,30,1796
1402,252,45,2025-02-10 08:58:00,Delivered,UPI,19,,1020,35,30,1025
1403,25,8,2025-06-11 04:35:00,Delivered,Cash,55,3,807,40,30,817
1404,11,40,2025-01-07 21:20:00,Delivered,Cash,19,,579,25,75,529
1405,300,6,2025-01-06 07:54:00,Delivered,Cash,37,3,1624,20,30,1614
1406,31,48,2025-06-17 17:51:00,Delivered,UPI,20,1,215,35,0,250
1407,206,17,2025-06-25 22:50:00,Delivered,Cash,31,4,300,25,50,275
1408,179,27,2025-11-03 12:36:00,Delivered,Debit Card,33,,1029,30,30,1029
1409,165,34,2025-02-16 11:40:00,Cancelled,Cash,,,1044,30,75,999
1410,198,39,2025-05-03 18:31:00,Delivered,Debit Card,40,,764,30,0,794
1411,202,49,2025-01-22 21:08:00,Delivered,Credit Card,48,4,954,40,20,974
1412,194,34,2025-01-03 10:58:00,Delivered,Credit Card,51,3,776,20,30,766
1413,237,55,2025-11-21 06:21:00,Delivered,Debit Card,44,,483,20,0,503
1414,287,50,2025-01-01 04:31:00,Rejected,UPI,,,1285,35,0,1320
1415,261,24,2025-05-15 20:16:00,Delivered,Cash,25,5,505,20,30,495
1416,211,49,2025-01-23 13:31:00,Delivered,UPI,54,5,1450,20,75,1395
1417,122,13,2025-10-03 23:57:00,Delivered,Cash,25,2,1506,40,0,1546
1418,55,51,2025-07-16 08:49:00,Delivered,UPI,30,2,266,40,20,286
1419,227,41,2025-09-20 07:46:00,Delivered,Cash,36,,338,20,30,328
1420,7,56,2025-02-27 11:12:00,Delivered,Cash,19,2,1062,20,0,1082
1421,35,7,2025-04-30 02:39:00,Delivered,Debit Card,46,1,522,35,50,507
1422,140,24,2025-10-17 06:10:00,Delivered,Credit Card,53,1,1653,25,75,1603
1423,142,47,2025-01-15 18:46:00,Delivered,Cash,27,,509,30,0,539
1424,254,35,2025-03-15 05:18:00,Delivered,Credit Card,29,1,473,30,20,483
1425,270,38,2025-02-20 22:24:00,Delivered,Cash,18,4,909,20,30,899
1426,172,26,2025-07-20 13:46:00,Delivered,Debit Card,30,5,578,35,20,593
1427,161,3,2025-01-31 03:31:00,Delivered,Debit Card,54,,267,40,20,287
1428,46,26,2025-01-18 20:28:00,Delivered,UPI,24,4,259,35,20,274
1429,73,5,2025-03-03 00:51:00,Delivered,Debit Card,63,,2025,25,30,2020
1430,36,47,2025-01-04 14:16:00,Delivered,Cash,21,,524,30,75,479
1431,68,18,2025-07-04 04:05:00,Delivered,UPI,27,2,2262,20,30,2252
1432,140,55,2025-08-17 15:56:00,Delivered,UPI,31,4,780,35,20,795
1433,41,58,2025-08-27 19:52:00,Delivered,UPI,61,3,848,25,0,873
1434,55,27,2025-12-08 03:20:00,Cancelled,UPI,,,972,35,75,932
1435,147,60,2025-10-02 13:16:00,Delivered,Cash,50,2,608,20,0,628
1436,257,48,2025-05-18 09:29:00,Delivered,Credit Card,46,,1488,20,20,1488
1437,150,46,2025-10-18 04:05:00,Delivered,UPI,21,5,969,25,75,919
1438,102,33,2025-04-28 08:34:00,Delivered,Cash,35,1,287,40,30,297
1439,211,13,2025-05-21 13:11:00,Delivered,UPI,28,2,1506,25,75,1456
1440,8,28,2025-06-18 00:56:00,Delivered,Credit Card,18,1,1524,35,20,1539
1441,123,49,2025-02-26 19:00:00,Delivered,UPI,25,4,954,20,20,954
1442,291,53,2025-11-18 04:52:00,Delivered,Cash,30,,1663,30,0,1693
1443,279,6,2025-10-08 13:30:00,Rejected,Cash,,,176,20,30,166
1444,264,55,2025-12-17 07:15:00,Delivered,UPI,64,,1374,30,0,1404
1445,285,13,2025-12-22 08:21:00,Delivered,Debit Card,27,,1506,20,0,1526
1446,186,5,2025-06-15 07:17:00,Delivered,UPI,46,5,1946,35,0,1981
1447,28,3,2025-01-30 17:08:00,Delivered,UPI,26,5,517,25,30,512
1448,229,27,2025-05-28 00:09:00,Rejected,Cash,,,1029,30,30,1029
1449,36,47,2025-05-15 22:20:00,Cancelled,Cash,,,741,25,20,746
1450,160,20,2025-04-24 11:29:00,Delivered,Debit Card,23,1,486,40,0,526
1451,215,17,2025-11-18 05:50:00,Delivered,Debit Card,40,3,742,40,0,782
1452,113,14,2025-05-16 13:26:00,Delivered,UPI,26,5,154,20,0,174
1453,90,31,2025-03-07 18:47:00,Rejected,Cash,,,541,25,0,566
1454,136,50,2025-07-11 00:31:00,Delivered,Cash,38,3,2054,25,0,2079
1455,226,47,2025-04-23 20:19:00,Delivered,UPI,24,3,524,35,50,509
1456,105,32,2025-09-09 04:16:00,Delivered,Cash,23,4,540,20,50,510
1457,65,59,2025-12-09 05:25:00,Delivered,UPI,50,4,716,30,0,746
1458,227,43,2025-10-07 14:32:00,Delivered,Debit Card,57,4,408,20,50,378
1459,107,47,2025-01-08 01:26:00,Rejected,UPI,,,509,25,0,534
1460,140,26,2025-06-07 01:19:00,Delivered,Cash,53,1,578,35,75,538
1461,130,27,2025-07-02 05:22:00,Delivered,Credit Card,19,,667,40,20,687
1462,101,46,2025-10-09 02:33:00,Delivered,Credit Card,18,,953,40,75,918
1463,148,27,2025-09-15 05:46:00,Delivered,Debit Card,55,,648,30,75,603
1464,10,28,2025-02-20 03:02:00,Delivered,Credit Card,41,3,293,20,0,313
1465,206,11,2025-06-09 19:47:00,Cancelled,Cash,,,608,25,0,633
1466,259,39,2025-01-28 01:12:00,Delivered,Credit Card,24,5,382,30,0,412
1467,7,31,2025-06-02 15:52:00,Delivered,UPI,62,1,2051,35,0,2086
1468,182,47,2025-09-17 08:06:00,Delivered,Debit Card,58,5,1003,20,0,1023
1469,225,22,2025-04-25 10:33:00,Delivered,UPI,19,2,703,40,75,668
1470,29,53,2025-04-27 14:07:00,Cancelled,UPI,,,1594,25,0,1619
1471,104,58,2025-11-02 18:40:00,Rejected,Debit Card,,,1082,35,0,1117
1472,117,1,2025-08-18 13:35:00,Delivered,UPI,29,,502,35,75,462
1473,257,14,2025-01-08 05:41:00,Delivered,Debit Card,30,,1046,25,0,1071
1474,63,39,2025-10-27 01:50:00,Rejected,Cash,,,2206,35,0,2241
1475,200,51,2025-08-15 21:43:00,Delivered,Cash,57,2,1132,20,75,1077
1476,209,22,2025-03-16 12:04:00,Delivered,UPI,31,1,984,20,30,974
1477,276,31,2025-10-23 04:18:00,Delivered,Debit Card,50,1,541,35,30,546
1478,39,47,2025-06-11 07:02:00,Delivered,Debit Card,22,3,1003,25,50,978
1479,169,5,2025-06-08 17:05:00,Delivered,Debit Card,19,,1499,35,30,1504
1480,300,36,2025-03-04 10:30:00,Delivered,Debit Card,38,,423,20,20,423
1481,253,22,2025-02-20 04:14:00,Delivered,Cash,50,3,704,40,20,724
1482,83,31,2025-07-16 00:09:00,Delivered,Debit Card,45,,1938,25,0,1963
1483,184,3,2025-08-15 03:01:00,Delivered,UPI,50,3,2352,25,20,2357
1484,32,23,2025-02-20 15:20:00,Delivered,Credit Card,51,2,2043,30,50,2023
1485,236,7,2025-07-16 01:10:00,Delivered,Debit Card,34,,650,40,30,660
1486,154,24,2025-08-18 13:27:00,Delivered,UPI,46,4,276,20,75,221
1487,106,47,2025-04-17 23:35:00,Rejected,Cash,,,1280,25,0,1305
1488,271,59,2025-09-16 15:38:00,Delivered,UPI,34,5,1098,30,75,1053
1489,190,51,2025-05-01 08:00:00,Delivered,UPI,61,5,266,40,20,286
1490,43,8,2025-11-02 14:27:00,Cancelled,UPI,,,924,20,50,894
1491,243,48,2025-11-01 14:31:00,Delivered,Debit Card,34,1,1488,30,0,1518
1492,93,42,2025-04-18 12:47:00,Delivered,Cash,64,1,921,25,20,926
1493,53,6,2025-02-08 14:53:00,Delivered,Cash,45,4,548,20,75,493
1494,151,7,2025-11-12 17:23:00,Delivered,Debit Card,53,5,788,25,0,813
1495,218,60,2025-01-05 06:37:00,Delivered,Credit Card,29,2,570,35,0,605
1496,254,17,2025-02-01 13:34:00,Delivered,UPI,46,1,284,25,20,289
1497,21,22,2025-12-17 00:02:00,Delivered,Credit Card,31,4,562,35,30,567
1498,115,51,2025-02-27 14:10:00,Delivered,Cash,45,,1299,20,50,1269
1499,204,51,2025-06-16 08:03:00,Delivered,Debit Card,57,,2097,25,0,2122
1500,237,26,2025-09-10 05:34:00,Delivered,Credit Card,54,4,777,20,0,797
1501,289,47,2025-01-31 04:53:00,Delivered,Cash,46,3,247,40,50,237
1502,156,8,2025-04-16 18:31:00,Delivered,Debit Card,19,1,1117,35,0,1152
1503,212,47,2025-03-28 01:34:00,Delivered,UPI,54,,262,25,75,212
1504,40,55,2025-06-03 07:39:00,Delivered,Debit Card,52,1,297,30,0,327
1505,127,9,2025-03-30 00:10:00,Delivered,UPI,20,3,1602,25,0,1627
1506,146,33,2025-12-16 01:14:00,Delivered,Debit Card,62,,287,25,0,312
1507,127,36,2025-03-25 18:27:00,Delivered,UPI,40,5,141,30,75,96
1508,139,15,2025-03-24 18:03:00,Delivered,Debit Card,56,5,495,25,0,520
1509,255,36,2025-04-12 02:30:00,Delivered,Debit Card,35,1,915,40,0,955
1510,230,55,2025-11-15 03:37:00,Delivered,Cash,46,2,966,25,50,941
1511,206,18,2025-08-05 08:30:00,Delivered,Cash,34,2,545,35,75,505
1512,118,3,2025-01-03 18:37:00,Delivered,Debit Card,38,,1318,20,0,1338
1513,182,47,2025-06-19 11:00:00,Delivered,Debit Card,31,2,524,25,50,499
1514,26,52,2025-08-15 15:58:00,Delivered,Credit Card,34,2,371,40,30,381
1515,121,32,2025-11-18 21:20:00,Delivered,UPI,55,1,824,35,50,809
1516,196,49,2025-04-12 06:56:00,Delivered,Credit Card,55,5,1768,20,0,1788
1517,175,19,2025-10-05 21:18:00,Rejected,Debit Card,,,1329,40,75,1294
1518,184,53,2025-09-27 16:12:00,Delivered,Credit Card,38,4,485,20,50,455
1519,261,55,2025-07-23 15:08:00,Delivered,Credit Card,41,2,2043,25,30,2038
1520,82,18,2025-04-04 11:00:00,Delivered,Credit Card,40,,963,40,20,983
1521,97,46,2025-05-09 05:41:00,Delivered,Credit Card,28,3,969,40,0,1009
1522,6,3,2025-11-07 22:41:00,Delivered,Credit Card,62,2,1568,20,30,1558
1523,185,34,2025-04-10 05:04:00,Delivered,Debit Card,59,2,1044,20,30,1034
1524,113,31,2025-07-09 06:34:00,Delivered,Credit Card,28,4,1284,25,20,1289
1525,3,10,2025-08-03 00:59:00,Delivered,Cash,49,3,1214,35,75,1174
1526,29,34,2025-08-12 04:25:00,Delivered,Debit Card,18,3,428,25,0,453
1527,217,1,2025-08-16 13:42:00,Delivered,Credit Card,61,2,1140,30,0,1170
1528,48,19,2025-06-03 04:12:00,Delivered,Cash,40,3,730,25,20,735
1529,241,57,2025-07-18 16:23:00,Delivered,Cash,20,2,1933,30,20,1943
1530,36,47,2025-06-17 10:06:00,Delivered,Cash,19,,1265,25,0,1290
1531,87,47,2025-10-14 07:28:00,Delivered,Debit Card,22,,524,30,20,534
1532,172,26,2025-09-14 12:36:00,Delivered,UPI,28,3,807,40,30,817
1533,22,47,2025-12-19 14:11:00,Delivered,Cash,64,1,786,30,0,816
1534,257,33,2025-11-17 10:30:00,Delivered,Debit Card,29,3,1374,40,0,1414
1535,17,47,2025-09-02 17:04:00,Delivered,Cash,21,4,247,35,30,252
1536,268,35,2025-05-22 06:29:00,Delivered,Cash,23,4,1640,25,50,1615
1537,199,47,2025-07-26 17:59:00,Delivered,UPI,41,1,756,35,50,741
1538,86,47,2025-01-06 16:19:00,Delivered,Cash,59,,756,35,75,716
1539,220,2,2025-06-22 01:14:00,Delivered,Cash,35,,400,35,20,415
1540,226,47,2025-01-12 12:30:00,Delivered,UPI,53,,524,35,75,484
1541,244,46,2025-11-25 08:49:00,Delivered,UPI,50,5,1583,40,75,1548
1542,24,36,2025-08-30 06:36:00,Delivered,Debit Card,61,,1758,30,75,1713
1543,12,47,2025-10-20 04:08:00,Delivered,Cash,21,5,1527,35,0,1562
1544,209,34,2025-04-16 05:53:00,Delivered,UPI,43,,428,40,30,438
1545,91,46,2025-11-12 02:43:00,Rejected,Credit Card,,,1583,30,75,1538
1546,105,31,2025-08-26 02:29:00,Delivered,UPI,52,3,2366,25,0,2391
1547,106,47,2025-02-14 21:49:00,Delivered,Debit Card,37,5,524,30,75,479
1548,290,59,2025-08-19 00:24:00,Delivered,UPI,57,5,1432,40,30,1442
1549,84,47,2025-04-29 17:58:00,Delivered,Debit Card,60,,786,20,20,786
1550,276,16,2025-08-01 15:32:00,Delivered,UPI,42,3,992,40,30,1002
1551,27,3,2025-07-14 20:54:00,Delivered,Credit Card,59,3,1034,20,0,1054
1552,244,3,2025-11-03 04:26:00,Delivered,UPI,46,,1551,40,0,1591
1553,266,17,2025-08-21 05:25:00,Delivered,Credit Card,56,,600,40,0,640
1554,16,47,2025-08-23 04:33:00,Delivered,Debit Card,54,4,1265,20,20,1265
1555,58,60,2025-07-17 03:10:00,Delivered,Cash,43,5,133,25,30,128
1556,62,40,2025-01-30 20:48:00,Delivered,Cash,30,3,1441,35,50,1426
1557,95,47,2025-06-21 16:43:00,Delivered,Cash,18,1,1003,30,0,1033
1558,209,46,2025-01-10 18:05:00,Cancelled,Credit Card,,,646,25,0,671
1559,94,55,2025-10-19 14:25:00,Delivered,UPI,33,4,594,25,20,599
1560,163,18,2025-12-20 09:02:00,Delivered,Credit Card,62,,1508,20,0,1528
1561,205,12,2025-09-19 17:09:00,Delivered,Cash,49,3,502,25,0,527
1562,220,2,2025-07-15 12:51:00,Delivered,Cash,36,2,1876,25,50,1851
1563,26,25,2025-04-06 19:33:00,Delivered,Credit Card,44,2,1038,35,0,1073
1564,233,46,2025-10-26 13:11:00,Delivered,Debit Card,42,5,307,30,75,262
1565,284,40,2025-07-24 17:32:00,Delivered,Cash,46,3,624,30,30,624
1566,89,3,2025-09-25 08:57:00,Delivered,Credit Card,24,5,517,25,20,522
1567,6,3,2025-01-03 02:18:00,Delivered,Cash,43,5,801,25,75,751
1568,18,32,2025-10-16 02:13:00,Delivered,UPI,31,5,1662,35,0,1697
1569,17,47,2025-11-26 10:53:00,Delivered,Debit Card,28,,247,30,30,247
1570,78,11,2025-09-23 05:14:00,Delivered,Credit Card,19,4,1070,40,30,1080
1571,206,18,2025-10-19 17:58:00,Rejected,UPI,,,754,35,50,739
1572,187,9,2025-11-18 00:28:00,Delivered,Cash,24,,1602,30,75,1557
1573,4,47,2025-05-07 09:31:00,Delivered,Credit Card,38,1,741,40,0,781
1574,208,16,2025-01-07 01:31:00,Delivered,Credit Card,59,4,1499,40,75,1464
1575,92,14,2025-03-17 22:21:00,Delivered,UPI,55,4,1046,20,0,1066
1576,153,20,2025-05-31 09:17:00,Delivered,Debit Card,53,3,1428,40,20,1448
1577,66,23,2025-06-11 02:59:00,Rejected,UPI,,,1506,20,75,1451
1578,242,2,2025-12-19 17:54:00,Delivered,Debit Card,23,2,492,30,0,522
1579,197,5,2025-05-11 01:38:00,Delivered,Debit Card,50,3,894,35,0,929
1580,139,54,2025-07-20 21:23:00,Delivered,UPI,43,4,1537,40,0,1577
1581,7,32,2025-06-13 09:07:00,Delivered,UPI,33,5,270,40,0,310
1582,108,27,2025-07-15 12:49:00,Delivered,UPI,33,5,1658,40,30,1668
1583,7,20,2025-07-20 10:10:00,Delivered,Debit Card,23,,1914,25,75,1864
1584,105,31,2025-06-25 23:26:00,Delivered,UPI,30,4,2907,20,75,2852
1585,222,34,2025-01-22 16:46:00,Rejected,Cash,,,348,20,30,338
1586,48,27,2025-12-21 20:56:00,Rejected,Credit Card,,,343,25,75,293
1587,200,19,2025-02-21 03:21:00,Delivered,Debit Card,53,2,1538,20,30,1528
1588,207,11,2025-06-01 14:51:00,Delivered,Credit Card,27,2,916,30,50,896
1589,143,25,2025-09-03 23:44:00,Cancelled,UPI,,,302,35,75,262
1590,33,35,2025-07-19 23:04:00,Delivered,Debit Card,64,3,1167,35,0,1202
1591,128,55,2025-12-26 18:24:00,Cancelled,Debit Card,,,297,35,0,332
1592,274,25,2025-01-09 04:23:00,Delivered,Cash,18,4,1340,25,0,1365
1593,203,19,2025-05-03 13:53:00,Delivered,UPI,26,,886,20,30,876
1594,280,54,2025-03-03 00:55:00,Delivered,UPI,55,2,1602,20,0,1622
1595,187,7,2025-01-12 19:16:00,Delivered,Credit Card,47,,1310,25,20,1315
1596,22,47,2025-11-16 22:34:00,Delivered,Credit Card,47,4,1280,40,0,1320
1597,23,55,2025-05-27 23:35:00,Rejected,Debit Card,,,1746,20,30,1736
1598,9,57,2025-10-15 03:45:00,Delivered,Cash,40,5,966,30,20,976
1599,208,20,2025-03-27 19:50:00,Delivered,Credit Card,25,4,1458,35,20,1473
1600,7,31,2025-07-29 03:51:00,Delivered,Credit Card,37,1,2479,25,75,2429
1601,216,39,2025-01-09 04:12:00,Delivered,UPI,41,1,530,20,0,550
1602,226,47,2025-12-14 23:40:00,Cancelled,Cash,,,771,30,30,771
1603,226,47,2025-07-11 04:11:00,Delivered,UPI,31,3,1033,35,0,1068
1604,188,23,2025-02-19 21:51:00,Delivered,Cash,55,4,969,40,50,959
1605,295,48,2025-07-23 13:47:00,Cancelled,Cash,,,430,35,0,465
1606,284,31,2025-04-10 10:45:00,Delivered,Debit Card,58,4,2366,20,75,2311
1607,96,31,2025-12-22 15:54:00,Delivered,UPI,52,1,428,20,30,418
1608,185,34,2025-09-08 07:13:00,Delivered,Credit Card,62,4,348,40,75,313
1609,208,32,2025-05-13 01:11:00,Delivered,Credit Card,38,2,1662,25,0,1687
1610,85,42,2025-08-31 07:39:00,Cancelled,Credit Card,,,915,25,0,940
1611,70,4,2025-12-18 05:01:00,Delivered,Debit Card,62,,432,25,0,457
1612,90,48,2025-05-23 09:08:00,Delivered,Debit Card,49,5,1488,35,0,1523
1613,165,3,2025-06-18 08:44:00,Delivered,Cash,21,,2352,40,30,2362
1614,36,47,2025-10-10 07:07:00,Delivered,Cash,36,,262,35,50,247
1615,78,18,2025-09-10 14:29:00,Delivered,Credit Card,22,5,1090,30,50,1070
1616,245,11,2025-08-15 00:13:00,Delivered,UPI,33,1,1374,30,0,1404
1617,148,1,2025-01-20 20:30:00,Delivered,Debit Card,64,4,760,40,0,800
1618,220,37,2025-08-04 04:23:00,Delivered,UPI,45,,342,35,0,377
1619,261,55,2025-11-21 12:56:00,Cancelled,Debit Card,,,1857,30,0,1887
1620,249,57,2025-10-28 06:06:00,Delivered,Credit Card,55,5,2418,40,20,2438
1621,18,56,2025-11-14 10:52:00,Delivered,Debit Card,56,2,536,30,0,566
1622,66,21,2025-04-24 18:16:00,Cancelled,UPI,,,270,40,30,280
1623,274,58,2025-02-08 21:55:00,Cancelled,Debit Card,,,848,20,50,818
1624,38,47,2025-12-17 14:27:00,Delivered,Credit Card,26,,1033,25,0,1058
1625,204,30,2025-08-25 23:32:00,Delivered,UPI,50,,492,35,30,497
1626,280,58,2025-09-05 01:21:00,Delivered,Debit Card,22,1,1842,30,30,1842
1627,190,19,2025-06-06 14:47:00,Rejected,Debit Card,,,1981,35,30,1986
1628,138,56,2025-07-18 06:56:00,Delivered,Credit Card,18,,1062,20,75,1007
1629,279,2,2025-10-21 04:26:00,Delivered,Cash,26,4,2276,40,20,2296
1630,143,28,2025-09-13 21:59:00,Delivered,Cash,38,3,801,35,20,816
1631,141,2,2025-01-04 01:24:00,Delivered,Debit Card,51,,1692,30,0,1722
1632,213,59,2025-06-30 08:20:00,Delivered,Credit Card,34,,1241,25,75,1191
1633,104,23,2025-09-28 13:58:00,Delivered,Cash,19,2,1934,35,0,1969
1634,126,19,2025-04-10 01:56:00,Delivered,Debit Card,27,,1694,30,50,1674
1635,25,27,2025-11-10 23:34:00,Delivered,Debit Card,65,3,972,20,75,917
1636,244,46,2025-09-06 18:56:00,Delivered,Debit Card,39,,1260,40,0,1300
1637,270,10,2025-06-02 10:58:00,Delivered,Credit Card,40,,978,40,0,1018
1638,256,30,2025-11-24 07:36:00,Delivered,UPI,39,5,1476,35,0,1511
1639,87,47,2025-05-19 04:41:00,Delivered,UPI,32,,1280,40,75,1245
1640,9,40,2025-04-08 09:09:00,Delivered,UPI,54,,1679,35,0,1714
1641,188,15,2025-12-03 09:04:00,Delivered,Cash,65,5,495,40,30,505
1642,67,56,2025-06-13 20:33:00,Delivered,Debit Card,24,2,397,35,0,432
1643,185,53,2025-10-08 12:45:00,Delivered,Debit Card,28,4,901,20,20,901
1644,207,18,2025-10-30 06:42:00,Rejected,UPI,,,2053,40,0,2093
1645,151,7,2025-07-15 11:52:00,Delivered,Debit Card,44,5,128,25,0,153
1646,236,7,2025-04-23 20:30:00,Delivered,UPI,27,,384,40,0,424
1647,19,39,2025-06-11 08:55:00,Delivered,Cash,21,5,2354,30,0,2384
1648,228,47,2025-09-12 10:20:00,Delivered,UPI,52,1,1033,30,30,1033
1649,34,41,2025-09-10 19:03:00,Delivered,Debit Card,41,5,706,40,0,746
1650,282,52,2025-08-15 13:13:00,Delivered,Credit Card,19,4,182,40,20,202
1651,56,26,2025-02-28 20:50:00,Delivered,UPI,58,,289,40,50,279
1652,277,27,2025-11-26 12:54:00,Delivered,UPI,50,,324,35,20,339
1653,19,16,2025-01-25 14:37:00,Delivered,Cash,27,2,2513,40,50,2503
1654,224,53,2025-06-05 19:57:00,Delivered,UPI,33,1,1594,40,20,1614
1655,266,29,2025-04-08 10:22:00,Delivered,UPI,49,1,374,30,0,404
1656,175,30,2025-01-22 21:54:00,Delivered,Cash,61,,2150,40,30,2160
1657,114,45,2025-05-21 22:52:00,Delivered,UPI,37,5,510,30,0,540
1658,158,47,2025-01-27 20:58:00,Delivered,Credit Card,32,,1265,35,0,1300
1659,167,53,2025-07-21 17:38:00,Delivered,UPI,55,4,1663,30,75,1618
1660,137,28,2025-08-07 16:18:00,Delivered,Cash,54,,586,35,0,621
1661,12,47,2025-08-10 06:08:00,Delivered,Cash,31,,524,40,20,544
